contrast	estimate	se	df	z_ratio	p_value	roi	atlas
criticalAlice vs. criticalLang	0.240045058764726	0.115715607456323	Inf	2.07443977559666	0.0380384864905476	79	Glasser
criticalAlice vs. criticalMD	1.23210142071698	0.116581687147001	Inf	10.5685674214287	4.16812884419001e-26	79	Glasser
criticalLang vs. criticalMD	0.992056361952257	0.0501904649419477	Inf	19.7658332733062	5.86223528231466e-87	79	Glasser
criticalAlice vs. criticalLang	-0.538540645668177	0.0956096843207303	Inf	-5.63269975729236	1.77410166559605e-08	80	Glasser
criticalAlice vs. criticalMD	-0.649188815639261	0.095766352879942	Inf	-6.77888210333247	1.21109303044268e-11	80	Glasser
criticalLang vs. criticalMD	-0.110648169971084	0.0410502300525681	Inf	-2.69543361460801	0.00702970839920403	80	Glasser
criticalAlice vs. criticalLang	0.33051002215682	0.12514293846987	Inf	2.64106010453315	0.0082647055896061	81	Glasser
criticalAlice vs. criticalMD	1.82896231865302	0.126443445427234	Inf	14.4646668909822	2.02583360875744e-47	81	Glasser
criticalLang vs. criticalMD	1.4984522964962	0.0545525401817872	Inf	27.4680572435831	4.22874353858568e-166	81	Glasser
criticalAlice vs. criticalLang	0.133821114170662	0.108088287354139	Inf	1.23807229669772	0.215689254971222	82	Glasser
criticalAlice vs. criticalMD	1.69644147547408	0.110001684892647	Inf	15.4219590102613	1.16515608626667e-53	82	Glasser
criticalLang vs. criticalMD	1.56262036130342	0.0477112716447405	Inf	32.751597419971	2.88134411285287e-235	82	Glasser
criticalAlice vs. criticalLang	0.054489692105959	0.116545007895744	Inf	0.467542051691335	0.640112113298723	83	Glasser
criticalAlice vs. criticalMD	0.0581035318922124	0.117656565525784	Inf	0.493840115360832	0.621419099833249	83	Glasser
criticalLang vs. criticalMD	0.00361383978625339	0.0507297683674474	Inf	0.0712370645983936	0.943209083051597	83	Glasser
criticalAlice vs. criticalLang	-0.551502539188562	0.0926823478175639	Inf	-5.95045930724738	2.67391047891836e-09	84	Glasser
criticalAlice vs. criticalMD	-0.923643608667575	0.0935208119495651	Inf	-9.87634291675833	5.27219703443829e-23	84	Glasser
criticalLang vs. criticalMD	-0.372141069479012	0.040308671101969	Inf	-9.23228326078044	2.64923378094473e-20	84	Glasser
criticalAlice vs. criticalLang	-0.330217179728493	0.108926278943517	Inf	-3.03156577945462	0.00243288904626123	85	Glasser
criticalAlice vs. criticalMD	-1.10167681195566	0.110467554772458	Inf	-9.97285414912008	2.00386043884888e-23	85	Glasser
criticalLang vs. criticalMD	-0.771459632227169	0.0477905651805018	Inf	-16.1425090771247	1.28221215907373e-58	85	Glasser
criticalAlice vs. criticalLang	-0.487252562288377	0.0932650582668615	Inf	-5.22438490194463	1.74734974821575e-07	86	Glasser
criticalAlice vs. criticalMD	-0.837157811196216	0.0943399143625114	Inf	-8.87384535859706	7.06626633039306e-19	86	Glasser
criticalLang vs. criticalMD	-0.349905248907839	0.0407355529520668	Inf	-8.58967716283537	8.72140307748506e-18	86	Glasser
criticalAlice vs. criticalLang	0.100170063111853	0.145059827497007	Inf	0.690543101010651	0.489852715049592	87	Glasser
criticalAlice vs. criticalMD	1.51943512939586	0.148019087474226	Inf	10.2651296891722	1.01184924537085e-24	87	Glasser
criticalLang vs. criticalMD	1.41926506628401	0.0643250296942791	Inf	22.0639628621926	7.015912267922e-108	87	Glasser
criticalAlice vs. criticalLang	0.234183312524519	0.0779092329643802	Inf	3.00584800560913	0.00264841345526673	88	Glasser
criticalAlice vs. criticalMD	1.2028121858256	0.0791224253811186	Inf	15.201912479703	3.4344589326526e-52	88	Glasser
criticalLang vs. criticalMD	0.968628873301077	0.034304956801001	Inf	28.2358283941291	2.12496494165434e-175	88	Glasser
criticalAlice vs. criticalLang	-0.255703180077934	0.122987988148192	Inf	-2.07909068135849	0.0376090164463338	89	Glasser
criticalAlice vs. criticalMD	-0.774056157190911	0.124560221675172	Inf	-6.21431261747024	5.1549808426834e-10	89	Glasser
criticalLang vs. criticalMD	-0.518352977112977	0.0538884904291809	Inf	-9.61899234854585	6.64791946227529e-22	89	Glasser
criticalAlice vs. criticalLang	-0.0538817964296792	0.0864649423301454	Inf	-0.623163503931393	0.533177082087708	90	Glasser
criticalAlice vs. criticalMD	-0.169181449905338	0.0878572266782641	Inf	-1.92564068206803	0.0541492552817926	90	Glasser
criticalLang vs. criticalMD	-0.115299653475659	0.0381391720758708	Inf	-3.02312942835496	0.00250175220043587	90	Glasser
criticalAlice vs. criticalLang	-0.0513127668505394	0.067397434245835	Inf	-0.761345998178119	0.446450433067882	91	Glasser
criticalAlice vs. criticalMD	-0.226867849828021	0.0684729085657404	Inf	-3.31324978856721	0.00092218579080337	91	Glasser
criticalLang vs. criticalMD	-0.175555082977482	0.0296959202778468	Inf	-5.91175761973089	3.38476360794367e-09	91	Glasser
criticalAlice vs. criticalLang	0.084357484017969	0.0463264519263094	Inf	1.82093556726845	0.068616651832368	92	Glasser
criticalAlice vs. criticalMD	0.275145615567302	0.0471021561244981	Inf	5.84146540638291	5.17436245483356e-09	92	Glasser
criticalLang vs. criticalMD	0.190788131549333	0.0204392561720131	Inf	9.33439700269397	1.01567731391723e-20	92	Glasser
criticalAlice vs. criticalLang	0.102172408416147	0.0336157385448632	Inf	3.03942179582903	0.00237032733577749	93	Glasser
criticalAlice vs. criticalMD	0.284339763033104	0.0339771426347766	Inf	8.36856018440098	5.83265118353257e-17	93	Glasser
criticalLang vs. criticalMD	0.182167354616957	0.0146799467577128	Inf	12.4092653484078	2.32778814834984e-35	93	Glasser
criticalAlice vs. criticalLang	0.228153775036626	0.072602623976191	Inf	3.1425004020715	0.0016751148310515	94	Glasser
criticalAlice vs. criticalMD	1.09346358709848	0.0736227312466163	Inf	14.8522551198987	6.72671873216275e-50	94	Glasser
criticalLang vs. criticalMD	0.865309812061855	0.0318758627609411	Inf	27.1462397285183	2.8045330289453e-162	94	Glasser
criticalAlice vs. criticalLang	-0.493107151236563	0.0810557539741345	Inf	-6.08355517109763	1.17546443194865e-09	95	Glasser
criticalAlice vs. criticalMD	-1.64522403712998	0.0815321758490108	Inf	-20.1788314858267	1.50256230725583e-90	95	Glasser
criticalLang vs. criticalMD	-1.15211688589342	0.0350593649663723	Inf	-32.8618868880964	7.70472175884651e-237	95	Glasser
criticalAlice vs. criticalLang	-0.382780227614957	0.0713995304807173	Inf	-5.36110286773292	8.27153964115496e-08	96	Glasser
criticalAlice vs. criticalMD	-1.44566368545506	0.0716662415090864	Inf	-20.1721710949746	1.71923100391019e-90	96	Glasser
criticalLang vs. criticalMD	-1.0628834578401	0.0307679268856936	Inf	-34.5451762736189	1.68406731963894e-261	96	Glasser
criticalAlice vs. criticalLang	-0.409631056463942	0.135748965895319	Inf	-3.01756299771611	0.00254816070911714	97	Glasser
criticalAlice vs. criticalMD	-1.18926625919538	0.136108421750283	Inf	-8.73763903733538	2.38032643816103e-18	97	Glasser
criticalLang vs. criticalMD	-0.779635202731435	0.0583869722223464	Inf	-13.3528965975914	1.13931052373157e-40	97	Glasser
criticalAlice vs. criticalLang	0.0203909197541142	0.111021337111514	Inf	0.18366667421446	0.854274954231256	98	Glasser
criticalAlice vs. criticalMD	0.739740670361992	0.113019001984079	Inf	6.5452769656044	5.93852240204804e-11	98	Glasser
criticalLang vs. criticalMD	0.719349750607878	0.04903025129753	Inf	14.6715493306908	9.80796897148372e-49	98	Glasser
criticalAlice vs. criticalLang	0.520221827425815	0.0735250178595404	Inf	7.07543966081896	1.48975673084751e-12	99	Glasser
criticalAlice vs. criticalMD	0.964755911241305	0.0739649223487856	Inf	13.0434249182598	6.9273853491237e-39	99	Glasser
criticalLang vs. criticalMD	0.44453408381549	0.0318078791302054	Inf	13.9755964865118	2.19665450385245e-44	99	Glasser
criticalAlice vs. criticalLang	0.63950019443572	0.0723625346345192	Inf	8.83744879398764	9.79291007845735e-19	100	Glasser
criticalAlice vs. criticalMD	1.11617404264641	0.0728616585418727	Inf	15.3190864026923	5.70132262227384e-53	100	Glasser
criticalLang vs. criticalMD	0.476673848210691	0.0313546347825239	Inf	15.2026598784169	3.39549136033621e-52	100	Glasser
criticalAlice vs. criticalLang	0.198004141052356	0.0538596782589415	Inf	3.67629639561548	0.000236644561403177	101	Glasser
criticalAlice vs. criticalMD	0.543406665682671	0.0541809936745758	Inf	10.029470277834	1.13121853480897e-23	101	Glasser
criticalLang vs. criticalMD	0.345402524630315	0.0232996993364476	Inf	14.8243339814263	1.01986414605462e-49	101	Glasser
criticalAlice vs. criticalLang	0.396411259321646	0.0408261389135136	Inf	9.70974159867056	2.74030936851954e-22	102	Glasser
criticalAlice vs. criticalMD	0.751139789205145	0.0412193640762699	Inf	18.2229834457242	3.39149241677665e-74	102	Glasser
criticalLang vs. criticalMD	0.354728529883499	0.0177737054839105	Inf	19.9580515275565	1.27590896728266e-88	102	Glasser
criticalAlice vs. criticalLang	1.47756091863091	0.0440932235647576	Inf	33.5099318937498	3.45438116310341e-246	103	Glasser
criticalAlice vs. criticalMD	1.67642573363379	0.0445523198442775	Inf	37.6282478554059	0	103	Glasser
criticalLang vs. criticalMD	0.198864815002883	0.0192218535740758	Inf	10.3457668240221	4.37400463332047e-25	103	Glasser
criticalAlice vs. criticalLang	0.64450641732026	0.0724965562473218	Inf	8.89016597038801	6.101769800621e-19	104	Glasser
criticalAlice vs. criticalMD	1.52317179584461	0.07248987126744	Inf	21.0122016940146	5.07274548443883e-98	104	Glasser
criticalLang vs. criticalMD	0.878665378524345	0.0310323477408282	Inf	28.3144989822448	2.29135016363169e-176	104	Glasser
criticalAlice vs. criticalLang	0.441503844202291	0.0845280692023991	Inf	5.22316253486316	1.75892870307388e-07	105	Glasser
criticalAlice vs. criticalMD	1.3583493531756	0.0846140841820871	Inf	16.0534663502647	5.40586772646393e-58	105	Glasser
criticalLang vs. criticalMD	0.916845508973311	0.0362529039050712	Inf	25.2902639571739	4.08778938425309e-141	105	Glasser
criticalAlice vs. criticalLang	0.346533738854027	0.0577172093775002	Inf	6.00399330791477	1.92522639407392e-09	106	Glasser
criticalAlice vs. criticalMD	0.565858599858163	0.058509765702821	Inf	9.67118211910529	3.99733764639133e-22	106	Glasser
criticalLang vs. criticalMD	0.219324861004136	0.0253048683293614	Inf	8.66729904101702	4.42491686507969e-18	106	Glasser
criticalAlice vs. criticalLang	1.28781663569722	0.084430417067879	Inf	15.2529938903637	1.57254193015937e-52	107	Glasser
criticalAlice vs. criticalMD	2.52972564300258	0.0854595854364415	Inf	29.6014265700365	1.43241017172247e-192	107	Glasser
criticalLang vs. criticalMD	1.24190900730537	0.0369189592917183	Inf	33.6387869845494	4.5483078045498e-248	107	Glasser
criticalAlice vs. criticalLang	-0.0513753924089543	0.0807036426492663	Inf	-0.636593228291181	0.524389837229964	108	Glasser
criticalAlice vs. criticalMD	0.44333437198342	0.0815038111788637	Inf	5.43943118206464	5.34509505228088e-08	108	Glasser
criticalLang vs. criticalMD	0.494709764392374	0.0351515736976159	Inf	14.0736164089839	5.51741768101566e-45	108	Glasser
criticalAlice vs. criticalLang	-0.194699794375266	0.0645909716264627	Inf	-3.0143499853391	0.00257530534793673	109	Glasser
criticalAlice vs. criticalMD	-0.276630535007823	0.0653600172975951	Inf	-4.23241220620058	2.31198173443749e-05	109	Glasser
criticalLang vs. criticalMD	-0.0819307406325565	0.0282300210020412	Inf	-2.90225574492602	0.00370485948005927	109	Glasser
criticalAlice vs. criticalLang	0.471759195201499	0.0645046819723019	Inf	7.31356516731717	2.60146051682297e-13	110	Glasser
criticalAlice vs. criticalMD	0.890591048341857	0.0658756608921668	Inf	13.5192730711223	1.2035921347295e-41	110	Glasser
criticalLang vs. criticalMD	0.418831853140358	0.0286452290754688	Inf	14.6213476609631	2.05295994263322e-48	110	Glasser
criticalAlice vs. criticalLang	-0.314586444682813	0.0738053798403481	Inf	-4.26237823534422	2.02262715156276e-05	111	Glasser
criticalAlice vs. criticalMD	-0.531313191177738	0.0747086328547284	Inf	-7.11180449802743	1.14535430829191e-12	111	Glasser
criticalLang vs. criticalMD	-0.216726746494925	0.0322756417556229	Inf	-6.71487024598568	1.88233643058164e-11	111	Glasser
criticalAlice vs. criticalLang	0.0368568998392354	0.0785721189417123	Inf	0.469083694517355	0.639009813509842	112	Glasser
criticalAlice vs. criticalMD	0.19453836417964	0.0795617318391569	Inf	2.44512480664601	0.0144802023239602	112	Glasser
criticalLang vs. criticalMD	0.157681464340405	0.0343812066379468	Inf	4.58626906265619	4.51237010384947e-06	112	Glasser
criticalAlice vs. criticalLang	0.316806510068631	0.0819511119752447	Inf	3.86579879677936	0.000110726195358324	113	Glasser
criticalAlice vs. criticalMD	0.790703540189658	0.0823720663731214	Inf	9.59917087193129	8.05900805159657e-22	113	Glasser
criticalLang vs. criticalMD	0.473897030121027	0.0354010609896509	Inf	13.3865205412788	7.24983338932325e-41	113	Glasser
criticalAlice vs. criticalLang	-0.0424564445577801	0.0383201207830298	Inf	-1.10794130316474	0.267887166311459	114	Glasser
criticalAlice vs. criticalMD	0.110133253489604	0.0385763849080342	Inf	2.85493971900582	0.00430449982389072	114	Glasser
criticalLang vs. criticalMD	0.152589698047384	0.0165980394737056	Inf	9.19323624269689	3.81196640280487e-20	114	Glasser
criticalAlice vs. criticalLang	0.0877425341196888	0.0349711801663326	Inf	2.50899551294411	0.0121075022353898	115	Glasser
criticalAlice vs. criticalMD	0.263609611202833	0.0352930604988464	Inf	7.46916270442031	8.07066986266808e-14	115	Glasser
criticalLang vs. criticalMD	0.175867077083144	0.0152135220185538	Inf	11.5599186610874	6.57710588097323e-31	115	Glasser
criticalAlice vs. criticalLang	0.100924303292311	0.0788478964474177	Inf	1.2799872645888	0.200549614924058	116	Glasser
criticalAlice vs. criticalMD	-0.855520105093441	0.0796506732787841	Inf	-10.7409023662493	6.54019843194478e-27	116	Glasser
criticalLang vs. criticalMD	-0.956444408385752	0.0343590440401565	Inf	-27.8367584170248	1.5581061905092e-170	116	Glasser
criticalAlice vs. criticalLang	-0.214154935542226	0.0699860999884272	Inf	-3.05996384392956	0.00221363713263118	117	Glasser
criticalAlice vs. criticalMD	-1.74934412207583	0.0707330870109944	Inf	-24.7316241379925	4.88841886977031e-135	117	Glasser
criticalLang vs. criticalMD	-1.53518918653361	0.0305232389568928	Inf	-50.2957496975244	0	117	Glasser
criticalAlice vs. criticalLang	0.0888980004010816	0.0348182081866364	Inf	2.55320434424887	0.0106736854331703	118	Glasser
criticalAlice vs. criticalMD	0.319892564939816	0.0353107327537061	Inf	9.05935787770478	1.31220739981876e-19	118	Glasser
criticalLang vs. criticalMD	0.230994564538735	0.0152892608682823	Inf	15.1082885254404	1.42800707507055e-51	118	Glasser
criticalAlice vs. criticalLang	0.0712458254628837	0.0294245508129835	Inf	2.42130545732738	0.0154648762525905	119	Glasser
criticalAlice vs. criticalMD	0.244716360700718	0.0298892418177371	Inf	8.18743955410391	2.66842172336137e-16	119	Glasser
criticalLang vs. criticalMD	0.173470535237834	0.0129460932135495	Inf	13.3994505042091	6.09124643351116e-41	119	Glasser
criticalAlice vs. criticalLang	0.0242281374365963	0.0247148463818618	Inf	0.98030702122338	0.326934589951476	120	Glasser
criticalAlice vs. criticalMD	0.248576775129253	0.0251175834406901	Inf	9.8965243100004	4.30993845267725e-23	120	Glasser
criticalLang vs. criticalMD	0.224348637692657	0.0108832677945303	Inf	20.6140877839476	2.05152928598647e-94	120	Glasser
criticalAlice vs. criticalLang	0.15848228480485	0.0437407165891137	Inf	3.62322104353208	0.000290956970285371	121	Glasser
criticalAlice vs. criticalMD	-0.0951885836691638	0.0439657047448271	Inf	-2.1650644342364	0.0303827511659963	121	Glasser
criticalLang vs. criticalMD	-0.253670868474013	0.0188952491024841	Inf	-13.4251137467494	4.30922197425238e-41	121	Glasser
criticalAlice vs. criticalLang	0.0588696970101601	0.0286779774716281	Inf	2.05278412915979	0.0400935184453271	122	Glasser
criticalAlice vs. criticalMD	0.26740283251912	0.0291275054036277	Inf	9.18042341126188	4.29399666584682e-20	122	Glasser
criticalLang vs. criticalMD	0.20853313550896	0.0126258509645161	Inf	16.5163628253672	2.79769100992851e-61	122	Glasser
criticalAlice vs. criticalLang	0.993746475341831	0.0792727756862057	Inf	12.5357850376716	4.75628101724722e-36	123	Glasser
criticalAlice vs. criticalMD	2.72716147077288	0.0805305840976315	Inf	33.8649160605441	2.18922470856877e-251	123	Glasser
criticalLang vs. criticalMD	1.73341499543105	0.0348825287199307	Inf	49.6929282090904	0	123	Glasser
criticalAlice vs. criticalLang	2.79204647311343	0.0851195024054405	Inf	32.8014896023989	5.60707573707024e-236	124	Glasser
criticalAlice vs. criticalMD	3.76617842312334	0.0855056500917729	Inf	44.0459597591635	0	124	Glasser
criticalLang vs. criticalMD	0.974131950009916	0.0367313982861276	Inf	26.5204156515277	5.63695076147209e-155	124	Glasser
criticalAlice vs. criticalLang	2.64330207078068	0.100161617548408	Inf	26.3903692400253	1.76738965873625e-153	125	Glasser
criticalAlice vs. criticalMD	5.08874696636627	0.101025805986453	Inf	50.3707633577171	0	125	Glasser
criticalLang vs. criticalMD	2.44544489558559	0.0435300234610243	Inf	56.1783500478739	0	125	Glasser
criticalAlice vs. criticalLang	0.086596270264617	0.0329495682762586	Inf	2.62814582390182	0.00858517042309225	126	Glasser
criticalAlice vs. criticalMD	0.173544824790921	0.0334059620172237	Inf	5.19502550776547	2.04691772511261e-07	126	Glasser
criticalLang vs. criticalMD	0.0869485545263042	0.0144489867139595	Inf	6.01762298267607	1.76996835714147e-09	126	Glasser
criticalAlice vs. criticalLang	-0.0068296512157405	0.0339952236512863	Inf	-0.200900317226832	0.840776519659057	127	Glasser
criticalAlice vs. criticalMD	0.0379385303727087	0.0342888147593439	Inf	1.10644041326539	0.268535941556908	127	Glasser
criticalLang vs. criticalMD	0.0447681815884492	0.0147744629399453	Inf	3.03010551181598	0.00244468317721901	127	Glasser
criticalAlice vs. criticalLang	1.16923158762138	0.0729296162640022	Inf	16.0323288057462	7.59811325454878e-58	128	Glasser
criticalAlice vs. criticalMD	3.281091825155	0.0738156471129077	Inf	44.4498145513278	0	128	Glasser
criticalLang vs. criticalMD	2.11186023753362	0.0318877817382191	Inf	66.2278817282062	0	128	Glasser
criticalAlice vs. criticalLang	0.78159989112469	0.0828942534461987	Inf	9.4288790673768	4.14494723332241e-21	129	Glasser
criticalAlice vs. criticalMD	3.19450721911867	0.0835071808150267	Inf	38.2542817029674	0	129	Glasser
criticalLang vs. criticalMD	2.41290732799397	0.0359489096213949	Inf	67.1204593798845	0	129	Glasser
criticalAlice vs. criticalLang	0.679550657272362	0.099389898392836	Inf	6.83722056527773	8.07443770258445e-12	130	Glasser
criticalAlice vs. criticalMD	3.30438212604447	0.100334482585351	Inf	32.9336638900147	7.24953229260221e-238	130	Glasser
criticalLang vs. criticalMD	2.62483146877211	0.0432599659384605	Inf	60.6757636496078	0	130	Glasser
criticalAlice vs. criticalLang	0.202042881082943	0.0465327654137285	Inf	4.34194871692141	1.41224501319951e-05	131	Glasser
criticalAlice vs. criticalMD	0.973605995862324	0.047191786771441	Inf	20.630835627769	1.45120667309425e-94	131	Glasser
criticalLang vs. criticalMD	0.771563114779381	0.0204369578099369	Inf	37.7533252235922	0	131	Glasser
criticalAlice vs. criticalLang	0.667470727578918	0.0692410377016726	Inf	9.63981404286197	5.42862269761994e-22	132	Glasser
criticalAlice vs. criticalMD	2.12301742194747	0.0702228030419295	Inf	30.2325929752453	8.83712548068676e-201	132	Glasser
criticalLang vs. criticalMD	1.45554669436856	0.030380491357988	Inf	47.9105712023267	0	132	Glasser
criticalAlice vs. criticalLang	0.71726447549501	0.0933195629752837	Inf	7.68611052845353	1.51675485043107e-14	133	Glasser
criticalAlice vs. criticalMD	2.47288495853693	0.0942004373543115	Inf	26.2513108005623	6.90552358032e-152	133	Glasser
criticalLang vs. criticalMD	1.75562048304192	0.040613304554293	Inf	43.2277181654833	0	133	Glasser
criticalAlice vs. criticalLang	0.0949401213823401	0.0420854624285603	Inf	2.25588875359277	0.0240775990310326	134	Glasser
criticalAlice vs. criticalMD	0.489499030229972	0.0426449448475507	Inf	11.4784772727426	1.69234733688061e-30	134	Glasser
criticalLang vs. criticalMD	0.394558908847632	0.018437634905496	Inf	21.3996486463684	1.34618621456841e-101	134	Glasser
criticalAlice vs. criticalLang	0.020212487125283	0.028187801194736	Inf	0.717065051851497	0.473333958580098	135	Glasser
criticalAlice vs. criticalMD	0.350946403725618	0.0284842805201904	Inf	12.3207045190016	7.00793680214085e-35	135	Glasser
criticalLang vs. criticalMD	0.330733916600335	0.0122903400910455	Inf	26.9100703601605	1.67433867947676e-159	135	Glasser
criticalAlice vs. criticalLang	0.0768960977542446	0.0463763024169022	Inf	1.65809031222418	0.0972992389961746	136	Glasser
criticalAlice vs. criticalMD	0.132411838583241	0.0469033788951037	Inf	2.82307675272971	0.00475651830443256	136	Glasser
criticalLang vs. criticalMD	0.055515740828996	0.020250310857838	Inf	2.74147598121973	0.00611638323820994	136	Glasser
criticalAlice vs. criticalLang	0.063897417406568	0.111845404812526	Inf	0.571301230601938	0.567795467689481	137	Glasser
criticalAlice vs. criticalMD	1.87041975422442	0.11233850050459	Inf	16.6498550881761	3.03335832664989e-62	137	Glasser
criticalLang vs. criticalMD	1.80652233681785	0.0482536289749267	Inf	37.4380616586692	9.39522650008874e-307	137	Glasser
criticalAlice vs. criticalLang	-0.400433237628092	0.08021594961353	Inf	-4.9919403754157	5.97757099023123e-07	138	Glasser
criticalAlice vs. criticalMD	-0.989739248576901	0.0803655100285369	Inf	-12.31547274727	7.47757142917558e-35	138	Glasser
criticalLang vs. criticalMD	-0.589306010948809	0.03445449598596	Inf	-17.1038929488026	1.38814319942953e-65	138	Glasser
criticalAlice vs. criticalLang	0.371246431611111	0.112181948229856	Inf	3.30932416016206	0.000935214900388105	139	Glasser
criticalAlice vs. criticalMD	3.03143903433135	0.113058200917124	Inf	26.8130839668456	2.27422953208483e-158	139	Glasser
criticalLang vs. criticalMD	2.66019260272024	0.0486852580311175	Inf	54.6406183370736	0	139	Glasser
criticalAlice vs. criticalLang	-0.124644107104377	0.104748329377418	Inf	-1.18993885482672	0.234070425480474	140	Glasser
criticalAlice vs. criticalMD	1.36456127609259	0.104932931865793	Inf	13.004127987559	1.15913559124131e-38	140	Glasser
criticalLang vs. criticalMD	1.48920538319697	0.0449836560838366	Inf	33.1054768074324	2.47867601201206e-240	140	Glasser
criticalAlice vs. criticalLang	0.207385312811182	0.101414671099362	Inf	2.04492417677906	0.0408623339583949	141	Glasser
criticalAlice vs. criticalMD	0.403268884832969	0.102444183741951	Inf	3.93647418626297	8.2687510108338e-05	141	Glasser
criticalLang vs. criticalMD	0.195883572021788	0.0441905537217188	Inf	4.43270236565319	9.30592891235362e-06	141	Glasser
criticalAlice vs. criticalLang	0.132455153790325	0.0951985559043833	Inf	1.39135675464828	0.164117271436722	142	Glasser
criticalAlice vs. criticalMD	-0.936441384131211	0.0962624562155472	Inf	-9.7280021822253	2.29047105616174e-22	142	Glasser
criticalLang vs. criticalMD	-1.06889653792154	0.0415551032367317	Inf	-25.7223891812332	6.56736126422352e-146	142	Glasser
criticalAlice vs. criticalLang	0.23414541034341	0.0991315785369879	Inf	2.36196592245372	0.0181783131084849	143	Glasser
criticalAlice vs. criticalMD	-0.784916480940146	0.0998289995137462	Inf	-7.8626099105808	3.76211209217993e-15	143	Glasser
criticalLang vs. criticalMD	-1.01906189128356	0.0429638908083931	Inf	-23.7190317755039	2.29441655136708e-124	143	Glasser
criticalAlice vs. criticalLang	-0.165080904147918	0.0795895906600575	Inf	-2.07415194347475	0.0380652017362484	144	Glasser
criticalAlice vs. criticalMD	-1.30525531272278	0.0806243804128173	Inf	-16.1893375929159	5.99706836539072e-59	144	Glasser
criticalLang vs. criticalMD	-1.14017440857486	0.0348507190972101	Inf	-32.7159507209748	9.26454591435077e-235	144	Glasser
criticalAlice vs. criticalLang	0.0372925840081353	0.114124356498555	Inf	0.326771472385981	0.743840737700676	145	Glasser
criticalAlice vs. criticalMD	-0.541321637696164	0.115484269650555	Inf	-4.6874058201533	2.76689961372029e-06	145	Glasser
criticalLang vs. criticalMD	-0.578614221704299	0.0499305311097788	Inf	-11.588385079104	4.71946810678916e-31	145	Glasser
criticalAlice vs. criticalLang	-0.0841724794317157	0.110844019655024	Inf	-0.759377724605104	0.447626634709546	146	Glasser
criticalAlice vs. criticalMD	-1.52301845260582	0.111523597136772	Inf	-13.6564681529955	1.84728347598057e-42	146	Glasser
criticalLang vs. criticalMD	-1.4388459731741	0.0479648657425917	Inf	-29.997915159313	1.04475137127206e-197	146	Glasser
criticalAlice vs. criticalLang	0.573264241219714	0.0902079043728362	Inf	6.35492250047589	2.08531728314203e-10	147	Glasser
criticalAlice vs. criticalMD	0.662095708859414	0.0906207119710973	Inf	7.306229386838	2.74742993481771e-13	147	Glasser
criticalLang vs. criticalMD	0.0888314676397002	0.0389298671967501	Inf	2.28183330784945	0.0224991835018331	147	Glasser
criticalAlice vs. criticalLang	0.240132112976144	0.0862708033098216	Inf	2.7834690737	0.00537809894092247	148	Glasser
criticalAlice vs. criticalMD	0.540978144680948	0.0865722018199121	Inf	6.24886664897692	4.13441708808084e-10	148	Glasser
criticalLang vs. criticalMD	0.300846031704804	0.0371606879918425	Inf	8.09581436626915	5.68825116502135e-16	148	Glasser
criticalAlice vs. criticalLang	-0.0155205286152754	0.0917189321711527	Inf	-0.169218374526136	0.865624877425961	149	Glasser
criticalAlice vs. criticalMD	0.20451859122473	0.0929422685257318	Inf	2.20049063218322	0.0277721038545329	149	Glasser
criticalLang vs. criticalMD	0.220039119840006	0.0401850749319276	Inf	5.47564289012142	4.35926030104398e-08	149	Glasser
criticalAlice vs. criticalLang	0.144330098347421	0.0787843967367158	Inf	1.8319629815755	0.066956936022171	150	Glasser
criticalAlice vs. criticalMD	1.504322240215	0.0797342227624116	Inf	18.8667072694432	2.14238704832522e-79	150	Glasser
criticalLang vs. criticalMD	1.35999214186758	0.0344422231065065	Inf	39.4861893107783	0	150	Glasser
criticalAlice vs. criticalLang	0.293480511065294	0.0969339942901348	Inf	3.02763249584942	0.00246477636282437	151	Glasser
criticalAlice vs. criticalMD	1.0537883616586	0.098706545275485	Inf	10.6759724871085	1.31869418346188e-26	151	Glasser
criticalLang vs. criticalMD	0.760307850593308	0.04283690761312	Inf	17.7488967565073	1.75773174860516e-70	151	Glasser
criticalAlice vs. criticalLang	0.138953381161716	0.131542837795234	Inf	1.05633558991648	0.290814921518046	152	Glasser
criticalAlice vs. criticalMD	-0.74803487775094	0.132825645558695	Inf	-5.63170519220542	1.78436511069788e-08	152	Glasser
criticalLang vs. criticalMD	-0.886988258912657	0.0574846208279419	Inf	-15.4300097336906	1.02854700049623e-53	152	Glasser
criticalAlice vs. criticalLang	0.206447382439226	0.0359308553206936	Inf	5.74568516659626	9.15495096418689e-09	153	Glasser
criticalAlice vs. criticalMD	-0.174122093556914	0.0360602080255196	Inf	-4.82864917012371	1.37462341801814e-06	153	Glasser
criticalLang vs. criticalMD	-0.380569475996139	0.0154798939279207	Inf	-24.5847599323478	1.83866745005457e-133	153	Glasser
criticalAlice vs. criticalLang	-0.172328925089193	0.044464049687126	Inf	-3.87569117751971	0.000106322463195887	154	Glasser
criticalAlice vs. criticalMD	-0.671919719439264	0.0446887375026468	Inf	-15.0355493797395	4.29470508540393e-51	154	Glasser
criticalLang vs. criticalMD	-0.499590794350072	0.0192046990698682	Inf	-26.0139871253656	3.44015932044373e-149	154	Glasser
criticalAlice vs. criticalLang	0.062630714867466	0.037476587675021	Inf	1.67119577189283	0.0946830151327556	155	Glasser
